"comment_id","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"258","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Come to Brazil!","Come to Brazil!","@BuddaBoomer","https://yt3.ggpht.com/ytc/AIdro_lmzdahdcOov0TYhkwxj90HrWhctRtpaaeBumvsPSk8ug=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BuddaBoomer","UCgRh9EAX-YTewOBnntDM4xA","TRUE","none","1","2023-01-09T20:50:12Z","2023-01-09T20:50:12Z","UgwvMOZ8ae8odcFhnJN4AaABAg",NA,NA
"259","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Contrary to the lies of Joe biden and the MSM the ONLY person killed on Jan 6th was ASHLY BABBITT  an UNARMED Us veteran","Contrary to the lies of Joe biden and the MSM the ONLY person killed on Jan 6th was ASHLY BABBITT  an UNARMED Us veteran","@billw7894","https://yt3.ggpht.com/ytc/AIdro_mPsAGmOLyBV3spo5qq2uThx0f8i8CFxqZEYhcfeQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@billw7894","UCPQs-p_ccMvK1YuEjP5rW5A","TRUE","none","2","2023-01-07T15:51:45Z","2023-01-07T15:51:45Z","UgxKCpTmvA4zkwqLsx94AaABAg",NA,NA
"260","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","funny how 90% of people on here say LOVE and PEASE are the same ones who are fine with how BLM when down burning towns and killing people..","funny how 90% of people on here say LOVE and PEASE are the same ones who are fine with how BLM when down burning towns and killing people..","@johnathanwilson9387","https://yt3.ggpht.com/ytc/AIdro_lxoYiITvDrRrtpUK8fi2jPSgauAywTS4kZbLUAsgD68YqX=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@johnathanwilson9387","UCu-nTJvIG6x9_fTaElZNL7w","TRUE","none","0","2023-01-06T17:03:57Z","2023-01-06T17:03:57Z","Ugyd2gCwMxPpiaSpUJh4AaABAg",NA,NA
"261","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","January 6th was a joke. Investigate the looting that went down before the election on 10/27.","January 6th was a joke. Investigate the looting that went down before the election on 10/27.","@Jeffrie_Baer","https://yt3.ggpht.com/ytc/AIdro_nX4TX50bpI_RVRpYEFC5sionK3iuRcPBjsmGqrib8A_oZe=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Jeffrie_Baer","UCALB3cdqrF1MmBl64w3pLFQ","TRUE","none","0","2023-01-04T01:36:36Z","2023-01-04T01:36:36Z","UgwzYPhVxA6vJ_X8Do94AaABAg",NA,NA
"262","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This is exactly what happened when this CoUNTry was taken from the Natives.... But there is 1 huge difference.  The Natives weren&#39;t stealing everyone&#39;s freedoms and rights like the democrats are stealing Americans freedoms and rights.  And we have a nation of idiots that are allowing it to happen because citizens are too stupid to stand up against it.  This CoUNTry needs a president that will stand up against these people and fight back the right way. Elect me. I&#39;m fix murica.","This is exactly what happened when this CoUNTry was taken from the Natives.... But there is 1 huge difference.  The Natives weren't stealing everyone's freedoms and rights like the democrats are stealing Americans freedoms and rights.  And we have a nation of idiots that are allowing it to happen because citizens are too stupid to stand up against it.  This CoUNTry needs a president that will stand up against these people and fight back the right way. Elect me. I'm fix murica.","@bradkendall9551","https://yt3.ggpht.com/ytc/AIdro_nNOJ9x0m3H0i4We3Ap8RXDIOqkvcZKw1yKWiQcFL2mpJU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bradkendall9551","UC2t5nuzf0iLbQ9ZQpDOHY1A","TRUE","none","0","2023-01-02T22:03:08Z","2023-01-02T22:03:08Z","UgyqWnF3eppe2CGqsop4AaABAg",NA,NA
"263","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Don&#39;t underestimate the power of stupid.","Don't underestimate the power of stupid.","@brucesmith6942","https://yt3.ggpht.com/ytc/AIdro_msH9O1fQD-b6wO-ZRslgxCzo4H9l3-LHk_HLnbCDa6foI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@brucesmith6942","UCBlwBX_0a3ZILwuOLxPcrQQ","TRUE","none","0","2022-12-25T08:46:09Z","2022-12-25T08:46:09Z","UgxvaecZUtzoj6PJHr94AaABAg",NA,NA
"264","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","If we can blame trump for January 6 then we can blame the media and the left for all the riots in the summer. Personally, I think the media and the left had more involvement. Jan. 6 was one day. The riots were months and significant damage around the country. Don&#39;t really care for Trump or his obnoxious supporters but I certainly don&#39;t care for Biden, Pelosi, or the news media.","If we can blame trump for January 6 then we can blame the media and the left for all the riots in the summer. Personally, I think the media and the left had more involvement. Jan. 6 was one day. The riots were months and significant damage around the country. Don't really care for Trump or his obnoxious supporters but I certainly don't care for Biden, Pelosi, or the news media.","@Nawk32","https://yt3.ggpht.com/ytc/AIdro_kgiUxqe-mXQC2Y0-iTrSOmMZaHamFU3pcx4IuvgvY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Nawk32","UCEX8UvtHhxFfPqPd_w3eJZw","TRUE","none","1","2022-12-24T07:56:39Z","2022-12-24T07:56:39Z","Ugyf5HPEzRC8h4kC2G94AaABAg",NA,NA
"265","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","And it WILL be repeated once America wakes up from the socialist plans dems have in store for us.","And it WILL be repeated once America wakes up from the socialist plans dems have in store for us.","@catastrofe75","https://yt3.ggpht.com/ytc/AIdro_mhpCQNVps9oSRQty7o3DUYaN54wkcK78qTQFZe7cqkxJM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@catastrofe75","UCCpfl0LuNxxI9U_zUhtTUdw","TRUE","none","1","2022-12-18T23:13:28Z","2022-12-18T23:13:28Z","UgzrVwjv7L-VPTCP2PJ4AaABAg",NA,NA
"266","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Honestly, if these insurrections were black, they would not have walked out of the US Capitol with a President telling them we love you.","Honestly, if these insurrections were black, they would not have walked out of the US Capitol with a President telling them we love you.","@paganjew0108","https://yt3.ggpht.com/ytc/AIdro_n3m7xeWn5ptA_zwpmU81y3O6-jbv8WvjnnpyQKbi9YeNOmEZNThwjQW3EwN3-DVI6pDA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@paganjew0108","UCF43brytIu5QFDfEdjW70ow","TRUE","none","8","2022-12-15T11:20:53Z","2022-12-15T11:20:53Z","UgxIIx78IOM8CRPLgOB4AaABAg",NA,NA
"267","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","PEACE <br>LOVE<br>CALM<br>HONESTY <br>FREE THINKING <br>GOOD HEALTH <br>KINDNESS <br>HAPPINESS <br>SOBRIETY <br>OPTIMISM","PEACE 
LOVE
CALM
HONESTY 
FREE THINKING 
GOOD HEALTH 
KINDNESS 
HAPPINESS 
SOBRIETY 
OPTIMISM","@sanbruno6010","https://yt3.ggpht.com/NgOD8cgdm_sAWghNhmr_6dsplcqIQu0ywgmRDvpTG5imW2-M9xM7SZQnGoQ9kjIorqPAEFhq=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sanbruno6010","UC6rqiINvj86eapp08ZLwOjA","TRUE","none","2","2022-12-12T15:51:40Z","2022-12-12T15:51:40Z","Ugw6q2iW8adPOblvfNx4AaABAg",NA,NA
"268","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","the people are speaking and the snowflakes run and hide..  It is our house!!!!!!","the people are speaking and the snowflakes run and hide..  It is our house!!!!!!","@loulouvarnum7866","https://yt3.ggpht.com/ytc/AIdro_nyxLV32niDHPfdhZLr2MlFZ0qSZd5cC4I5iHS8wLM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@loulouvarnum7866","UCF7qhD9vtFyWUBG9ZM0SqMg","TRUE","none","0","2022-12-09T03:43:15Z","2022-12-09T03:43:15Z","UgwyhppSWWKq7oeoAZ54AaABAg",NA,NA
"269","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","That&#39;s why trump can&#39;t win again.","That's why trump can't win again.","@bloodjesus311","https://yt3.ggpht.com/aP3YrNnlSawt4ICr-JTDl0zAVUkOYFg-mpZhqSezNMbOkX8ZU3p6-TeiKMGmaJO4ry738oYczgA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bloodjesus311","UCocf3nKX1Q7KYaAFNDR8IoQ","TRUE","none","0","2022-12-07T16:38:54Z","2022-12-07T16:38:54Z","UgxhdYE_95cnKHO4l-d4AaABAg",NA,NA
"270","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","January 6 wow this will be remembered forever America 🇺🇲","January 6 wow this will be remembered forever America 🇺🇲","@MilesRobinson2001","https://yt3.ggpht.com/ytc/AIdro_kmOtw50ccJOYeFPtGp0s05Kh2jt9FYkSwRQTTvwvSDN68=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MilesRobinson2001","UCXYbt2OZ2wlAy8lQKr2UdSQ","TRUE","none","8","2022-11-27T19:07:45Z","2022-11-27T19:07:45Z","UgyOu027ivg9inkCExZ4AaABAg",NA,NA
"271","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Look at all the voters for Joe Biden supporting him in destroying the American govt .","Look at all the voters for Joe Biden supporting him in destroying the American govt .","@Johndoe-nx1uz","https://yt3.ggpht.com/ytc/AIdro_kuMzHsDqg8bJF1wHnq5VcqWTZhvGaCB-A2h-5emkQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Johndoe-nx1uz","UCQn8qCBiGyvQXHoF3hrvNlg","TRUE","none","0","2022-11-24T12:52:06Z","2022-11-24T12:52:06Z","UgyjAs87uoA31QufV_h4AaABAg",NA,NA
"272","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","And many of these people claim to be Christians. They take the Lords name in vain.","And many of these people claim to be Christians. They take the Lords name in vain.","@stuart249","https://yt3.ggpht.com/LPx17OxwJrSgYzR68M-TEs3hQKmp20fHM36k1ebZMv0wjuCuQvqgWd8xsTr3qVVOHXYQDMxkxA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@stuart249","UC-8CtffEG9BwvpRPsFvR1Aw","TRUE","none","1","2022-11-17T11:58:11Z","2022-11-17T11:58:11Z","UgwadRnwmC3t-1HyUJp4AaABAg",NA,NA
"273","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","U gotta admit, it would&#39;ve been fun to be in the mob for a few minutes","U gotta admit, it would've been fun to be in the mob for a few minutes","@milodelcampo2971","https://yt3.ggpht.com/ytc/AIdro_lAPbMzC6sV8sYF1hPybjuPMmhZnrlBlQ5qzn1k_6bXtA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@milodelcampo2971","UCVoDfkG1gCpLm9h6Rr3JcOw","TRUE","none","1","2022-11-16T17:20:34Z","2022-11-16T17:20:34Z","UgzJO_0s1Z0V5RpUqTt4AaABAg",NA,NA
"274","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Ever heard of Pol Pot?.....he tried....he called it &quot;The Year One&quot;.","Ever heard of Pol Pot?.....he tried....he called it ""The Year One"".","@stuarthirsh","https://yt3.ggpht.com/ytc/AIdro_mA5iYFWQWr-erQfOrpRSPi7uAL1ykOBKRSbPBDp88Z1xyBT7Je5IKp6_AckwgwsDEc-Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@stuarthirsh","UCg9sf3SxjyUK_AxYAWvz9nw","TRUE","none","0","2023-09-26T17:44:22Z","2023-09-26T17:44:22Z","Ugzov3ys4HRTSCgNHYJ4AaABAg.9uWcusFVZrL9v8-2fPMArU","Ugzov3ys4HRTSCgNHYJ4AaABAg",NA
"275","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","😂","😂","@Mr.Precedent","https://yt3.ggpht.com/3KRuQowsCV4zBGz8ubz0WgDMEUTDwqPNFKwO8GHLI4_rbolhAYy5CJSZvKKTMwCvydzXYv1dPA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mr.Precedent","UCli0-YWkOXWBc_fpMRNW-Lw","TRUE","none","1","2023-12-12T00:53:55Z","2023-12-12T00:53:55Z","UgzCInYQVR_5aK5NkKZ4AaABAg.9uDpQEOW1Sm9yCScIV4G5v","UgzCInYQVR_5aK5NkKZ4AaABAg",NA
"276","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","😂😂😂very funny conspiracy theory there😂😂😂","😂😂😂very funny conspiracy theory there😂😂😂","@austinreed5431","https://yt3.ggpht.com/ytc/AIdro_l4bQFSN4b8LAeWWkCWkEexGtkYCb76j3CDOxN7RF0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@austinreed5431","UCu4X0s3O8YQ82jOLhnPyMSw","TRUE","none","0","2024-03-15T19:26:01Z","2024-03-15T19:26:01Z","UgyW8T-tR4SHw4w6qlZ4AaABAg.9u831mPIqf9A10UbpfgriU","UgyW8T-tR4SHw4w6qlZ4AaABAg",NA
"277","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@@austinreed5431 <a href=""https://www.youtube.com/watch?v=BdSts0khChE&amp;t=307"">5:07</a> does that look like an attack? lol standing around. I bet you call police horrible monsters but you think they&#39;re so fragile that a big crowd made them k*ll themselves. Reply now, mook.","@@austinreed5431 5:07 does that look like an attack? lol standing around. I bet you call police horrible monsters but you think they're so fragile that a big crowd made them k*ll themselves. Reply now, mook.","@spicerc1244","https://yt3.ggpht.com/ytc/AIdro_k9Cw1udwm2zyQJR9pJVPeXFyBMWzVXvQEXtIE2CfU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@spicerc1244","UCCDCZQN9Ko7IhQq54HbwgFw","TRUE","none","0","2024-03-22T04:02:30Z","2024-03-22T04:02:30Z","UgyW8T-tR4SHw4w6qlZ4AaABAg.9u831mPIqf9A1GrUrtpech","UgyW8T-tR4SHw4w6qlZ4AaABAg",NA
"278","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","😂😂😂the election wasn&#39;t rigged😂😂😂","😂😂😂the election wasn't rigged😂😂😂","@austinreed5431","https://yt3.ggpht.com/ytc/AIdro_l4bQFSN4b8LAeWWkCWkEexGtkYCb76j3CDOxN7RF0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@austinreed5431","UCu4X0s3O8YQ82jOLhnPyMSw","TRUE","none","0","2024-03-15T19:26:22Z","2024-03-15T19:26:22Z","UgyYTWDieLJqttBjmol4AaABAg.9u-fCQL0gqeA10UeK8gEeg","UgyYTWDieLJqttBjmol4AaABAg",NA
"279","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Lol you civilians and your politics 😂 no one is coming for anyone. I’m currently serving and I can assure you no one is coming for anyone, This whole  “they are coming for you” bull has been going on forever. Go outside touch some grass, meet women, or men whatever you’re into and get a life, all governments are corrupt. Nothing you can do to change that no matter the political party, no matter the color or state, government corruption has always existed since ancient times.","Lol you civilians and your politics 😂 no one is coming for anyone. I’m currently serving and I can assure you no one is coming for anyone, This whole  “they are coming for you” bull has been going on forever. Go outside touch some grass, meet women, or men whatever you’re into and get a life, all governments are corrupt. Nothing you can do to change that no matter the political party, no matter the color or state, government corruption has always existed since ancient times.","@MachineGunGabe11B","https://yt3.ggpht.com/Bf1buuiSnmVH33SOgMnhp4DpgoYNrVi0gtOTZi4tuE5J3zUm_5DtEq8rJ3Ul2XCwsAb15P3S=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MachineGunGabe11B","UCpZDBjyPMEXeJ6KDaeKea_A","TRUE","none","0","2023-08-20T20:10:30Z","2023-08-20T20:10:29Z","UgxPK1QChmvTTHi1wTR4AaABAg.9tbeQO2iRLP9tdzM_Fp5Io","UgxPK1QChmvTTHi1wTR4AaABAg",NA
"280","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","If you still support Donald Trump after all the crap, he has pulled I feel bad for your IQ.","If you still support Donald Trump after all the crap, he has pulled I feel bad for your IQ.","@dansaw1426","https://yt3.ggpht.com/ytc/AIdro_kqH3G5tQk-SVn3SBRh15tSQGIxtdM9Hi1VD1MZzVc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dansaw1426","UCx17nKN07uz0PPM8P6MYHaQ","TRUE","none","0","2023-10-06T20:17:55Z","2023-10-06T20:17:55Z","Ugy4OXEtb9QTjV-RcnR4AaABAg.9tRhedeOk1V9vY0Zz30o4_","Ugy4OXEtb9QTjV-RcnR4AaABAg",NA
"281","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@@dansaw1426 what crap?","@@dansaw1426 what crap?","@sharksfan81hj73","https://yt3.ggpht.com/_L3C6KtcZFZFTEEl9Ar62Fwn5KYvmc8bSxiuSotXx10zbxPjU7VyApK9dngQxU0mV_usA6T8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sharksfan81hj73","UCwfr7I2Ah8s4PtM1d-Av84A","TRUE","none","0","2023-10-06T20:20:19Z","2023-10-06T20:20:19Z","Ugy4OXEtb9QTjV-RcnR4AaABAg.9tRhedeOk1V9vY0qaaPFO_","Ugy4OXEtb9QTjV-RcnR4AaABAg",NA
"282","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@@sharksfan81hj73 I wouldn&#39;t expect much intelligence from a San Jose fan.","@@sharksfan81hj73 I wouldn't expect much intelligence from a San Jose fan.","@dansaw1426","https://yt3.ggpht.com/ytc/AIdro_kqH3G5tQk-SVn3SBRh15tSQGIxtdM9Hi1VD1MZzVc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dansaw1426","UCx17nKN07uz0PPM8P6MYHaQ","TRUE","none","0","2023-10-06T22:00:04Z","2023-10-06T22:00:15Z","Ugy4OXEtb9QTjV-RcnR4AaABAg.9tRhedeOk1V9vYCG9SYXzW","Ugy4OXEtb9QTjV-RcnR4AaABAg",NA
"283","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Bwah ha ha ha ha ha!","Bwah ha ha ha ha ha!","@ClassicFIHD","https://yt3.ggpht.com/ytc/AIdro_kSlGyvw53zCJ17-6ic1uYyDid-eW6UA6M2Qmvbhus=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ClassicFIHD","UCftlJM_XUKvB6clWJvn1wYQ","TRUE","none","0","2023-08-14T14:47:19Z","2023-08-14T14:47:18Z","Ugzmhn09F1aFiREOOWl4AaABAg.9tEv46J08l89tOxbFGA7Yz","Ugzmhn09F1aFiREOOWl4AaABAg",NA
"284","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Trump supporters acting like they have brains?","Trump supporters acting like they have brains?","@dansaw1426","https://yt3.ggpht.com/ytc/AIdro_kqH3G5tQk-SVn3SBRh15tSQGIxtdM9Hi1VD1MZzVc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dansaw1426","UCx17nKN07uz0PPM8P6MYHaQ","TRUE","none","0","2023-10-06T20:18:18Z","2023-10-06T20:18:18Z","Ugws2o8_JfRiDU_Qget4AaABAg.9tD0u-hFLgl9vY0bmUfI6y","Ugws2o8_JfRiDU_Qget4AaABAg",NA
"285","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This is the true entitled and victim hood segment of America. They always get violent when they don&#39;t get their little entitled mayo finger way.","This is the true entitled and victim hood segment of America. They always get violent when they don't get their little entitled mayo finger way.","@kcking23","https://yt3.ggpht.com/ytc/AIdro_mpQjzrnxAinw5jc4ZEGATb8jIJtm-_FwdHM41nJiN97Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kcking23","UCEUe2HgAkaWUvIOKJGz3YPg","TRUE","none","0","2024-04-02T17:14:24Z","2024-04-02T17:14:24Z","Ugx_XnkY1J8Zym732JB4AaABAg.9t9j-2CF63vA1jarYIuUdq","Ugx_XnkY1J8Zym732JB4AaABAg",NA
"286","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Agreed! I&#39;m not a liberal but I don&#39;t like what happened on January 6th! We can&#39;t forget all the bad things that happened during that time!","Agreed! I'm not a liberal but I don't like what happened on January 6th! We can't forget all the bad things that happened during that time!","@keagaming9837","https://yt3.ggpht.com/ytc/AIdro_liJI6K1eMza_7_3ZdheTI_AC4daJZiGoHmjvOwyhq6uA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@keagaming9837","UCMF4kIUuimiWGQKHJHgvjzw","TRUE","none","0","2023-12-05T05:50:50Z","2023-12-05T05:50:50Z","UgxLP7FqQRYtRn9Rx-x4AaABAg.9t7m5ky9llg9xvy1plQJk8","UgxLP7FqQRYtRn9Rx-x4AaABAg",NA
"287","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","That&#39;s why we call them trumpanzees","That's why we call them trumpanzees","@Backpfeifengesicht45","https://yt3.ggpht.com/r-xK02pt-BRO8DR1HElR9digXIqGBKphvfjBHTbh1hAaIea3Zsf32mopF1UZbFqrPlfAcyG6wQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Backpfeifengesicht45","UCJ3GyFSOJEoskn64STdAa5Q","TRUE","none","3","2023-08-06T18:13:07Z","2023-08-06T18:13:06Z","UgzIu6BqIj2IyAk-JRB4AaABAg.9t06sI0Vxte9t4inZnS9lk","UgzIu6BqIj2IyAk-JRB4AaABAg",NA
"288","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This comment is an example of dehumanization.","This comment is an example of dehumanization.","@zfloyd1627","https://yt3.ggpht.com/ytc/AIdro_nWveMq3ateLfilZwqqpotjT26EoaLw8fxVm7MkWzucJm8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zfloyd1627","UComa-qA7hYG1f5v-tpsjlBg","TRUE","none","0","2023-08-21T23:55:59Z","2023-08-21T23:55:58Z","UgzIu6BqIj2IyAk-JRB4AaABAg.9t06sI0Vxte9tgxxv-CvPH","UgzIu6BqIj2IyAk-JRB4AaABAg",NA
"289","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@@zfloyd1627 you must be new here, stick around long enough and you’ll see way worse. Or you can just watch fox news for a better example of dehumanizing","@@zfloyd1627 you must be new here, stick around long enough and you’ll see way worse. Or you can just watch fox news for a better example of dehumanizing","@smoove8125","https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@smoove8125","UCPPfeNB18pOwQjaPYLdLb2g","TRUE","none","0","2023-08-22T11:44:09Z","2023-08-22T11:44:09Z","UgzIu6BqIj2IyAk-JRB4AaABAg.9t06sI0Vxte9tiE-jR2OWZ","UgzIu6BqIj2IyAk-JRB4AaABAg",NA
"290","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","@@smoove8125 accusing fox news of dehumanizing people while calling people uncivilized animals is just ironic. I&#39;m fine with calling people uncivilized barbarians, but calling people uncivilized animals just takes it way too far. Also, white supremacists called black people and native americans uncivilized animals.","@@smoove8125 accusing fox news of dehumanizing people while calling people uncivilized animals is just ironic. I'm fine with calling people uncivilized barbarians, but calling people uncivilized animals just takes it way too far. Also, white supremacists called black people and native americans uncivilized animals.","@zfloyd1627","https://yt3.ggpht.com/ytc/AIdro_nWveMq3ateLfilZwqqpotjT26EoaLw8fxVm7MkWzucJm8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zfloyd1627","UComa-qA7hYG1f5v-tpsjlBg","TRUE","none","0","2023-08-22T16:25:41Z","2023-08-22T16:25:41Z","UgzIu6BqIj2IyAk-JRB4AaABAg.9t06sI0Vxte9tijDlnSKMY","UgzIu6BqIj2IyAk-JRB4AaABAg",NA
